Date,Sandwich Count,Attackers(EOA),Victims(EOA),Volume,Profit,Cost,Revenue,ROI(%),> 1k Tx Count,> 1k Volume,> 1k Profit,> 1k Cost,> 1k Revenue,> 1k ROI(%),Mev-Bot Tx Count,Mev-Bot Volume,Mev-Bot Profit,Mev-Bot Cost,Mev-Bot Revenue,MEV ROI(%)
2023-11-08,"3956","65","4346","$129,258,547.39","$64,619.13","$332,622.54","$397,241.67","19.43%","7","$1,896,943.35","$35,364.53","$4,130.62","$39,495.15","856.16%","72","$22,350,855.16","$1,420.35","$15,223.94","$16,644.29","9.33%"
2023-11-09,"3203","62","3389","$392,104,320.35","$97,868.40","$447,015.94","$544,884.34","21.89%","17","$50,868,580.80","$56,785.58","$17,744.83","$74,530.41","320.01%","118","$132,183,598.20","$40,043.98","$61,385.06","$101,429.03","65.23%"
2023-11-10,"3974","69","4449","$310,259,960.67","$70,825.46","$553,898.30","$624,723.76","12.79%","9","$42,822,999.53","$31,130.26","$16,302.41","$47,432.67","190.96%","128","$86,192,198.30","$31,579.67","$53,787.17","$85,366.84","58.71%"
2023-11-11,"4302","64","4558","$218,082,607.44","$144,468.52","$381,125.28","$525,593.80","37.91%","22","$41,650,439.69","$111,296.51","$20,463.93","$131,760.44","543.87%","104","$91,779,853.32","$27,888.23","$36,335.95","$64,224.18","76.75%"
2023-11-12,"4668","64","5124","$155,706,190.11","$106,347.89","$443,450.47","$549,798.36","23.98%","25","$11,931,502.11","$63,230.62","$16,923.57","$80,154.19","373.62%","116","$40,512,704.95","$9,764.64","$24,705.85","$34,470.48","39.52%"
2023-11-13,"5279","72","6462","$269,972,723.60","$4,786,319.16","$974,072.28","$5,760,391.43","491.37%","41","$16,965,759.36","$4,714,758.30","$39,100.82","$4,753,859.12","12057.95%","102","$38,842,293.76","$9,586.25","$26,992.94","$36,579.19","35.51%"
2023-11-14,"5228","70","5795","$328,242,912.69","$2,411,855.25","$703,070.24","$3,114,925.48","343.05%","22","$46,174,870.62","$2,326,051.90","$24,844.78","$2,350,896.68","9362.34%","127","$77,988,312.78","$7,515.62","$29,417.18","$36,932.80","25.55%"
2023-11-15,"4332","66","4800","$317,821,609.14","$94,309.59","$480,704.71","$575,014.30","19.62%","15","$19,946,486.31","$64,093.89","$25,647.93","$89,741.81","249.90%","79","$92,397,202.44","$9,301.86","$42,176.31","$51,478.17","22.05%"
2023-11-16,"3783","64","4053","$252,148,279.75","$47,033.65","$414,827.87","$461,861.52","11.34%","6","$5,581,093.35","$11,376.92","$27,571.72","$38,948.64","41.26%","90","$55,242,578.11","$9,611.47","$22,173.45","$31,784.91","43.35%"
2023-11-17,"4272","72","4452","$304,006,412.20","$1,931,697.21","$394,096.76","$2,325,793.97","490.16%","10","$30,375,833.17","$1,886,296.35","$12,833.73","$1,899,130.09","14697.95%","93","$60,664,034.59","$7,707.15","$20,908.75","$28,615.90","36.86%"
2023-11-18,"4637","73","4700","$222,767,031.43","$72,827.98","$418,979.05","$491,807.03","17.38%","9","$46,966,273.45","$48,190.36","$8,914.89","$57,105.25","540.56%","87","$69,074,253.94","$17,782.71","$34,782.76","$52,565.47","51.13%"
2023-11-19,"4635","75","4947","$192,199,766.75","$898,492.48","$416,486.86","$1,314,979.34","215.73%","17","$40,150,984.31","$871,677.84","$33,892.08","$905,569.92","2571.92%","72","$38,639,055.80","$38,464.99","$26,935.43","$65,400.42","142.80%"
2023-11-20,"3660","75","3992","$217,094,345.81","$51,718.00","$354,457.14","$406,175.13","14.59%","8","$3,563,555.59","$15,972.14","$1,867.49","$17,839.62","855.27%","80","$24,759,130.84","$4,638.81","$19,430.76","$24,069.58","23.87%"
2023-11-21,"3039","68","3220","$217,376,644.68","$69,945.19","$335,820.36","$405,765.54","20.83%","10","$9,113,725.64","$46,625.78","$6,897.02","$53,522.81","676.03%","62","$30,553,356.10","$2,946.27","$16,176.25","$19,122.52","18.21%"
2023-11-22,"3710","65","3731","$374,522,355.32","$81,200.79","$459,408.33","$540,609.12","17.68%","13","$66,349,048.31","$39,343.84","$25,023.79","$64,367.63","157.23%","163","$104,342,855.18","$35,233.53","$60,558.79","$95,792.33","58.18%"
2023-11-23,"4362","75","4441","$188,858,571.65","$53,540.82","$451,413.80","$504,954.63","11.86%","4","$265,197.75","$24,248.31","$496.65","$24,744.96","4882.42%","56","$34,238,956.98","$2,716.35","$15,258.63","$17,974.99","17.80%"
2023-11-24,"4565","75","4828","$278,460,139.05","$57,843.05","$435,546.84","$493,389.88","13.28%","8","$76,300,539.62","$30,084.58","$8,867.10","$38,951.68","339.28%","105","$62,916,485.94","$23,105.78","$27,800.48","$50,906.27","83.11%"
2023-11-25,"4343","77","4666","$163,764,372.67","$33,325.89","$331,919.21","$365,245.10","10.04%","5","$6,062,134.50","$8,614.09","$1,841.67","$10,455.77","467.73%","80","$19,840,796.76","$3,960.90","$8,675.31","$12,636.21","45.66%"
2023-11-26,"4642","75","4880","$151,441,702.96","$40,973.65","$391,692.26","$432,665.91","10.46%","6","$902,075.27","$18,165.90","$1,243.53","$19,409.43","1460.83%","100","$11,929,363.82","$2,530.22","$9,896.78","$12,427.01","25.57%"
2023-11-27,"4569","69","4938","$222,655,593.03","$37,072.66","$461,763.41","$498,836.07","8.03%","7","$16,032,608.55","$17,238.50","$2,532.43","$19,770.92","680.71%","86","$38,605,735.19","$8,916.43","$21,759.36","$30,675.78","40.98%"
2023-11-28,"4598","75","5062","$259,238,077.77","$96,705.68","$603,601.49","$700,307.18","16.02%","15","$25,664,775.13","$63,665.20","$17,229.16","$80,894.37","369.52%","86","$51,558,189.80","$11,713.28","$33,758.88","$45,472.16","34.70%"
2023-11-29,"4159","71","4781","$201,021,106.48","$60,487.04","$457,123.72","$517,610.77","13.23%","13","$13,453,779.76","$38,574.58","$5,148.73","$43,723.31","749.21%","68","$20,428,052.26","$4,308.63","$12,342.81","$16,651.44","34.91%"
2023-11-30,"4578","66","5183","$231,009,121.80","$140,391.26","$647,767.78","$788,159.03","21.67%","9","$4,028,039.57","$81,480.61","$9,331.29","$90,811.90","873.20%","73","$27,191,506.29","$3,245.46","$21,741.80","$24,987.26","14.93%"
2023-12-01,"4080","69","4805","$225,651,635.32","$71,758.68","$507,917.32","$579,675.99","14.13%","13","$47,473,501.38","$39,446.79","$25,412.94","$64,859.72","155.22%","72","$30,434,413.30","$8,609.81","$27,727.23","$36,337.04","31.05%"
2023-12-02,"4573","64","5000","$238,965,884.72","$151,067.61","$553,641.44","$704,709.05","27.29%","17","$23,362,365.34","$115,769.28","$24,560.81","$140,330.10","471.36%","74","$41,487,933.24","$11,597.70","$15,770.02","$27,367.73","73.54%"
2023-12-03,"4100","64","4569","$194,134,124.70","$1,988,441.80","$453,852.16","$2,442,293.96","438.13%","6","$3,262,527.55","$1,956,950.80","$5,146.42","$1,962,097.22","38025.44%","84","$30,892,505.15","$3,639.06","$32,953.55","$36,592.61","11.04%"
2023-12-04,"3773","63","4272","$349,915,149.74","$69,378.96","$571,398.09","$640,777.05","12.14%","6","$5,832,979.58","$19,642.05","$16,137.32","$35,779.37","121.72%","94","$53,636,627.17","$3,594.65","$21,721.64","$25,316.29","16.55%"
2023-12-05,"3418","60","3526","$334,685,160.54","$69,388.70","$612,786.44","$682,175.14","11.32%","13","$35,671,188.58","$24,163.47","$33,562.42","$57,725.89","72.00%","123","$88,051,957.76","$17,822.67","$47,740.05","$65,562.72","37.33%"
2023-12-06,"3525","58","3735","$303,513,934.63","$64,107.92","$629,349.02","$693,456.94","10.19%","6","$5,652,452.17","$10,283.27","$3,664.19","$13,947.47","280.64%","56","$55,300,448.84","$3,532.86","$56,784.59","$60,317.45","6.22%"
2023-12-07,"3989","64","4187","$304,545,797.18","$69,960.41","$701,149.11","$771,109.52","9.98%","6","$8,321,097.19","$26,994.81","$52,535.79","$79,530.60","51.38%","69","$38,069,328.38","$19,791.23","$66,721.30","$86,512.53","29.66%"
2023-12-08,"3732","67","3951","$266,225,536.52","$66,816.08","$619,427.55","$686,243.63","10.79%","15","$42,991,052.02","$58,501.60","$50,605.82","$109,107.42","115.60%","82","$71,188,749.73","$9,855.71","$35,714.36","$45,570.08","27.60%"
2023-12-09,"3875","62","4002","$332,850,996.48","$135,202.08","$558,313.04","$693,515.13","24.22%","8","$105,372,681.44","$103,602.71","$110,104.29","$213,707.01","94.10%","62","$30,049,014.08","$1,689.13","$10,413.72","$12,102.85","16.22%"
2023-12-10,"4265","64","4329","$166,728,536.78","$43,000.35","$472,406.71","$515,407.06","9.10%","7","$1,562,687.71","$16,706.19","$15,118.35","$31,824.53","110.50%","61","$19,941,371.48","$1,606.90","$12,009.15","$13,616.06","13.38%"
2023-12-11,"3780","65","3877","$272,970,593.22","$39,655.73","$460,121.64","$499,777.37","8.62%","7","$5,564,583.52","$12,078.92","$4,763.54","$16,842.46","253.57%","69","$29,283,437.50","$1,904.11","$14,685.14","$16,589.24","12.97%"
2023-12-12,"3474","64","3658","$233,453,744.91","$68,775.42","$523,298.38","$592,073.80","13.14%","14","$26,852,342.46","$40,748.48","$32,290.29","$73,038.77","126.19%","60","$49,359,805.66","$20,097.19","$25,539.78","$45,636.97","78.69%"
2023-12-13,"3092","65","3237","$400,891,438.29","$115,720.44","$544,299.27","$660,019.71","21.26%","12","$170,350,850.35","$78,585.53","$118,386.27","$196,971.80","66.38%","84","$68,746,228.65","$13,218.29","$24,159.05","$37,377.34","54.71%"
2023-12-14,"3228","62","3476","$248,093,814.25","$58,281.31","$506,680.86","$564,962.17","11.50%","4","$8,792,404.23","$6,997.59","$3,446.21","$10,443.81","203.05%","50","$34,062,001.43","$2,531.06","$17,731.43","$20,262.48","14.27%"
2023-12-15,"4217","66","4665","$333,878,605.75","$277,392.87","$788,608.40","$1,066,001.27","35.17%","25","$2,429,356.13","$178,947.49","$23,680.41","$202,627.90","755.68%","80","$26,869,883.38","$5,455.57","$21,530.16","$26,985.74","25.34%"
2023-12-16,"3426","65","3649","$630,150,025.46","$140,998.57","$686,221.01","$827,219.58","20.55%","19","$38,346,156.07","$66,844.91","$12,315.79","$79,160.69","542.76%","65","$77,081,342.76","$8,632.11","$45,346.94","$53,979.05","19.04%"
2023-12-17,"3195","65","3314","$334,756,843.67","$244,970.49","$520,446.47","$765,416.96","47.07%","14","$51,648,813.13","$196,973.26","$51,869.79","$248,843.05","379.75%","71","$22,495,890.93","$5,394.81","$24,055.14","$29,449.95","22.43%"
2023-12-18,"3510","63","3648","$323,875,429.73","$83,071.26","$669,542.59","$752,613.85","12.41%","16","$10,101,145.38","$28,032.70","$22,508.22","$50,540.92","124.54%","43","$53,161,087.35","$6,182.11","$16,232.03","$22,414.14","38.09%"
2023-12-19,"2920","50","3122","$365,075,703.50","$52,369.60","$457,061.51","$509,431.10","11.46%","9","$33,557,252.73","$18,964.63","$9,711.38","$28,676.01","195.28%","64","$150,369,777.68","$9,133.16","$24,225.62","$33,358.78","37.70%"
2023-12-20,"2657","61","2812","$505,468,348.47","$83,305.45","$609,973.22","$693,278.68","13.66%","13","$221,486,769.67","$52,972.60","$163,987.64","$216,960.24","32.30%","78","$88,486,566.93","$32,920.49","$55,229.15","$88,149.64","59.61%"
2023-12-21,"3168","63","3249","$289,411,640.49","$50,556.05","$451,687.33","$502,243.38","11.19%","4","$44,790,012.76","$11,018.22","$3,527.21","$14,545.43","312.38%","65","$20,389,488.46","$2,742.47","$39,511.37","$42,253.85","6.94%"
2023-12-22,"3598","67","3600","$300,889,441.82","$107,199.08","$456,493.34","$563,692.42","23.48%","16","$10,987,390.83","$50,589.51","$45,163.21","$95,752.72","112.01%","77","$54,815,973.67","$7,382.09","$20,050.59","$27,432.67","36.82%"
2023-12-23,"4352","61","4034","$265,268,630.25","$154,774.84","$632,690.08","$787,464.93","24.46%","13","$11,989,459.54","$110,511.47","$70,001.20","$180,512.67","157.87%","86","$31,227,229.73","$2,199.10","$29,462.57","$31,661.67","7.46%"
2023-12-24,"3966","58","3846","$262,872,096.49","$73,641.68","$437,384.63","$511,026.30","16.84%","13","$26,273,422.59","$33,972.48","$10,672.62","$44,645.10","318.31%","84","$58,345,958.74","$10,760.78","$37,544.74","$48,305.52","28.66%"
2023-12-25,"3715","60","3516","$249,500,684.97","$34,357.86","$365,347.40","$399,705.25","9.40%","3","$275,172.20","$5,079.96","$297.62","$5,377.59","1706.84%","71","$35,942,577.66","$3,576.11","$8,635.12","$12,211.23","41.41%"
2023-12-26,"3989","59","3993","$299,257,431.48","$101,027.35","$415,641.17","$516,668.52","24.31%","18","$22,726,407.84","$60,428.95","$12,454.68","$72,883.64","485.19%","89","$30,130,809.81","$8,673.42","$19,356.43","$28,029.86","44.81%"
2023-12-27,"3958","60","4094","$337,416,282.77","$65,505.44","$522,399.34","$587,904.79","12.54%","8","$9,021,693.75","$28,296.64","$6,944.65","$35,241.28","407.46%","91","$39,099,360.85","$7,669.43","$26,783.83","$34,453.26","28.63%"
2023-12-28,"4071","67","4205","$539,128,004.82","$120,978.67","$708,291.37","$829,270.04","17.08%","20","$35,527,684.26","$87,998.73","$18,318.37","$106,317.10","480.39%","120","$99,659,017.87","$30,015.23","$58,177.24","$88,192.47","51.59%"
2023-12-29,"4337","66","4528","$389,034,229.32","$97,599.04","$599,514.62","$697,113.66","16.28%","17","$36,987,523.91","$58,272.28","$35,617.22","$93,889.50","163.61%","121","$80,572,390.68","$43,874.95","$58,609.66","$102,484.61","74.86%"
2023-12-30,"3940","67","4037","$226,996,767.23","$32,639.35","$334,311.20","$366,950.55","9.76%","6","$25,537,803.69","$7,708.41","$4,819.29","$12,527.70","159.95%","77","$53,018,237.37","$6,316.13","$14,406.85","$20,722.99","43.84%"
2023-12-31,"3518","63","3397","$232,523,001.61","$26,226.87","$312,311.36","$338,538.23","8.40%","5","$47,164,156.09","$9,496.55","$66,215.90","$75,712.45","14.34%","89","$24,569,137.68","$2,542.28","$14,042.62","$16,584.90","18.10%"
2024-01-01,"4140","71","4050","$263,018,724.72","$34,430.95","$337,585.77","$372,016.72","10.20%","3","$10,257,643.77","$4,886.80","$852.24","$5,739.04","573.41%","90","$22,992,056.12","$3,678.09","$13,621.32","$17,299.40","27.00%"
2024-01-02,"4215","68","4346","$363,815,636.38","$36,409.71","$427,746.19","$464,155.90","8.51%","7","$22,144,226.21","$10,940.00","$19,077.82","$30,017.82","57.34%","102","$73,719,387.98","$8,899.60","$39,472.38","$48,371.99","22.55%"
2024-01-03,"4021","70","4116","$378,621,905.91","$60,988.31","$538,367.21","$599,355.51","11.33%","4","$30,598,118.27","$32,309.20","$7,903.83","$40,213.03","408.78%","107","$75,525,587.14","$21,843.29","$50,557.06","$72,400.35","43.21%"
2024-01-04,"4119","73","4370","$270,006,129.65","$59,597.05","$437,663.98","$497,261.03","13.62%","6","$14,031,041.27","$29,006.20","$2,886.22","$31,892.42","1004.99%","116","$33,850,040.06","$4,825.31","$20,437.99","$25,263.30","23.61%"
2024-01-05,"3394","67","3330","$406,429,942.35","$58,310.96","$340,390.89","$398,701.85","17.13%","6","$41,330,569.32","$39,191.81","$23,929.71","$63,121.52","163.78%","147","$166,203,463.60","$9,133.93","$45,034.66","$54,168.59","20.28%"
2024-01-06,"3190","56","3190","$222,187,244.69","$21,690.73","$240,230.52","$261,921.25","9.03%","3","$4,371,963.18","$5,684.15","$1,295.96","$6,980.10","438.61%","78","$37,377,645.56","$4,219.19","$12,683.40","$16,902.59","33.27%"
2024-01-07,"2623","59","2475","$203,258,709.68","$29,963.10","$314,775.64","$344,738.74","9.52%","2","$1,114,434.95","$12,933.59","$4,959.94","$17,893.54","260.76%","108","$29,638,284.67","$3,534.86","$18,632.73","$22,167.59","18.97%"
2024-01-08,"3176","53","3325","$377,770,882.47","$49,459.29","$357,796.57","$407,255.85","13.82%","11","$8,843,657.40","$22,685.37","$5,309.02","$27,994.40","427.30%","112","$43,811,889.23","$7,521.05","$18,436.20","$25,957.25","40.80%"
2024-01-09,"3866","65","4029","$507,635,268.60","$112,797.41","$484,953.76","$597,751.17","23.26%","10","$25,640,402.71","$79,229.98","$6,205.36","$85,435.34","1276.80%","122","$174,911,296.04","$10,057.47","$44,270.41","$54,327.88","22.72%"
2024-01-10,"3235","55","3169","$459,755,036.54","$42,466.45","$483,226.20","$525,692.65","8.79%","9","$16,445,829.04","$18,934.98","$12,493.93","$31,428.91","151.55%","103","$94,147,945.57","$15,203.84","$42,372.53","$57,576.37","35.88%"
2024-01-11,"3206","58","3187","$391,171,743.60","$52,824.57","$478,442.45","$531,267.02","11.04%","12","$30,227,474.65","$21,844.13","$24,212.20","$46,056.33","90.22%","121","$77,699,429.52","$17,222.91","$40,779.49","$58,002.40","42.23%"
2024-01-12,"3085","69","3045","$511,628,447.90","$48,597.56","$498,734.83","$547,332.39","9.74%","6","$44,817,173.07","$11,505.51","$63,874.14","$75,379.65","18.01%","126","$131,247,391.81","$14,603.89","$52,423.08","$67,026.97","27.86%"
2024-01-13,"4122","66","4120","$323,965,411.80","$35,143.25","$420,981.79","$456,125.03","8.35%","3","$580,365.69","$4,939.95","$1,029.28","$5,969.22","479.94%","88","$101,675,792.17","$3,620.16","$13,866.19","$17,486.35","26.11%"
2024-01-14,"3843","63","4080","$267,509,478.10","$60,722.17","$617,190.56","$677,912.73","9.84%","9","$20,135,237.25","$28,488.49","$58,292.05","$86,780.55","48.87%","66","$58,406,750.21","$22,281.02","$90,922.12","$113,203.14","24.51%"
2024-01-15,"3744","59","4033","$235,920,582.99","$48,375.19","$406,184.88","$454,560.07","11.91%","11","$7,283,873.21","$21,063.79","$20,690.04","$41,753.83","101.81%","68","$35,406,036.64","$1,924.16","$12,225.14","$14,149.30","15.74%"
2024-01-16,"5277","68","6403","$288,054,195.04","$116,529.69","$825,009.78","$941,539.46","14.12%","16","$4,492,616.92","$32,040.94","$5,166.31","$37,207.25","620.19%","112","$23,757,060.76","$4,240.69","$20,265.96","$24,506.65","20.93%"
2024-01-17,"5057","72","6393","$346,221,483.30","$58,176.45","$904,062.83","$962,239.27","6.44%","8","$53,078,351.58","$15,268.46","$11,796.90","$27,065.36","129.43%","113","$108,463,421.88","$11,347.10","$43,623.68","$54,970.78","26.01%"
2024-01-18,"4325","64","4763","$361,798,432.63","$39,826.68","$698,734.45","$738,561.13","5.70%","3","$64,963,429.34","$8,252.37","$5,019.27","$13,271.64","164.41%","81","$41,394,712.68","$1,978.33","$18,801.03","$20,779.35","10.52%"
2024-01-19,"4358","62","5388","$434,870,049.06","$39,508.95","$724,130.60","$763,639.54","5.46%","6","$61,734,032.42","$16,371.34","$11,002.48","$27,373.83","148.80%","117","$74,338,034.24","$15,221.20","$35,448.18","$50,669.39","42.94%"
2024-01-20,"4600","66","4980","$246,564,084.51","$13,678.69","$440,250.39","$453,929.08","3.11%","1","$1,229.92","$1,034.11","$569.23","$1,603.33","181.67%","98","$98,891,739.76","$1,096.05","$17,778.89","$18,874.94","6.16%"
2024-01-21,"4579","65","4763","$206,735,313.36","$29,135.91","$448,817.48","$477,953.39","6.49%","4","$41,540.70","$9,624.54","$441.43","$10,065.98","2180.29%","90","$22,296,893.16","$2,660.37","$19,192.10","$21,852.47","13.86%"
2024-01-22,"4237","63","4707","$517,238,462.71","$350,448.17","$481,643.56","$832,091.73","72.76%","16","$39,277,438.73","$338,267.33","$16,626.57","$354,893.90","2034.50%","160","$207,472,724.21","$27,879.44","$50,549.70","$78,429.14","55.15%"
2024-01-23,"4473","63","4770","$567,315,928.36","$29,578.46","$516,914.62","$546,493.08","5.72%","6","$53,189,548.45","$19,172.23","$53,235.67","$72,407.91","36.01%","140","$131,783,343.05","$13,509.07","$91,702.84","$105,211.90","14.73%"
2024-01-24,"4976","69","5297","$293,202,073.06","$1,124,967.42","$420,918.41","$1,545,885.83","267.26%","5","$145,551.20","$1,120,494.91","$178.15","$1,120,673.06","628949.85%","125","$46,930,660.60","$3,380.16","$29,615.09","$32,995.25","11.41%"
2024-01-25,"4423","56","4754","$312,570,945.07","$32,114.47","$797,452.76","$829,567.22","4.03%","4","$15,369,134.79","$28,749.22","$304,263.44","$333,012.66","9.45%","131","$66,229,699.24","$18,453.13","$327,941.89","$346,395.02","5.63%"
2024-01-26,"4844","61","4675","$449,819,995.75","$31,769.95","$590,096.60","$621,866.55","5.38%","2","$337,583.02","$4,271.23","$325.89","$4,597.12","1310.64%","144","$175,189,878.62","$9,747.63","$42,145.84","$51,893.47","23.13%"
2024-01-27,"3924","54","3867","$220,849,459.83","$79,831.84","$282,653.29","$362,485.13","28.24%","6","$12,868,255.37","$56,552.89","$1,857.81","$58,410.70","3044.06%","96","$50,257,712.19","$4,167.52","$15,601.22","$19,768.74","26.71%"
